[0.8131248735073873, 0.01936761738229564, (0.8480874316939891,)]
[0.8262266817410968, 0.01698551580028174, (0.8480874316939891,)]
[0.8366067336506258, 0.011559922774653196, (0.8480874316939891,)]
[0.8382993873157814, 0.011188572923197679, (0.8480874316939891,)]
[0.8447712724434044, 0.007780833853006153, (0.8480874316939891,)]
[0.8442371880076806, 0.009846501582180806, (0.8480874316939891,)]
[0.8470246602213822, 0.004304894909749763, (0.8480874316939891,)]
[0.846918565906971, 0.005658367320553407, (0.8480874316939891,)]
[0.8470498157326217, 0.004139728479129241, (0.8480874316939891,)]
[0.8437492410443228, 0.016095185392297418, (0.8480874316939891,)]
[0.8462847343332166, 0.006233435992993944, (0.8480874316939891,)]
[0.8459852793576439, 0.007714068329902104, (0.8480874316939891,)]
[0.8425206257366327, 0.025807520222634377, (0.8480874316939891,)]
[0.8440663985977926, 0.021697029847548448, (0.8480874316939891,)]
[0.841367610531544, 0.03547695035824439, (0.8480874316939891,)]
[0.8454122327677104, 0.009269119677312284, (0.8480874316939891,)]
[0.8471316106325817, 0.004694576420874111, (0.8480874316939891,)]
[0.8459988354385009, 0.008412823634021623, (0.8513661202185793,)]
[0.8449566311041711, 0.009587137067641038, (0.8513661202185793,)]
[0.8420630517023951, 0.03796673666156141, (0.8513661202185793,)]
[0.8463310496696841, 0.019511720538575427, (0.8513661202185793,)]
[0.846685673556666, 0.026522671892634082, (0.8513661202185793,)]
[0.847045332101903, 0.026432015925262578, (0.8513661202185793,)]
[0.850048656336555, 0.005373564829864815, (0.8513661202185793,)]
[0.8479049180327897, 0.010705801462481216, (0.8513661202185793,)]
25.89568567276001